taxid	GenomeID	superkingdom	kingdom	phylum	class	order	family	genus	Domain	Group	SubGroup	size_gen	Genes	ntrna_gen	GC	Status	levels	filt
2123	Myco_putr_KS1	Bacteria	Kin_Terrabacteria group	Tenericutes	Mollicutes	Mycoplasmatales	Mycoplasmataceae	Mycoplasma	Bacteria	Terrabacteria group	Tenericutes	0.832598	719	31	26.9	Complete Genome	Bacteria	ok
2123	Myco_putr_Mput9231	Bacteria	Kin_Terrabacteria group	Tenericutes	Mollicutes	Mycoplasmatales	Mycoplasmataceae	Mycoplasma	Bacteria	Terrabacteria group	Tenericutes	0.832598	719	31	26.9	Complete Genome	Bacteria	ok
1208919	Cand_Kine_desouzaii_TCC079E	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Betaproteobacteria	Ord_of_unclassified Betaproteobacteria	Fam_unclassified Betaproteobacteria	Candidatus Kinetoplastibacterium	Bacteria	Proteobacteria	Betaproteobacteria	0.833125	795	44	30.2	Complete Genome	Bacteria	ok
2100	Myco_hyor_DBS_1050	Bacteria	Kin_Terrabacteria group	Tenericutes	Mollicutes	Mycoplasmatales	Mycoplasmataceae	Mycoplasma	Bacteria	Terrabacteria group	Tenericutes	0.839538	744	30	25.9	Complete Genome	Bacteria	ok
2100	Myco_hyor_GDL_1	Bacteria	Kin_Terrabacteria group	Tenericutes	Mollicutes	Mycoplasmatales	Mycoplasmataceae	Mycoplasma	Bacteria	Terrabacteria group	Tenericutes	0.839538	744	30	25.9	Complete Genome	Bacteria	ok
2100	Myco_hyor_HUB_1	Bacteria	Kin_Terrabacteria group	Tenericutes	Mollicutes	Mycoplasmatales	Mycoplasmataceae	Mycoplasma	Bacteria	Terrabacteria group	Tenericutes	0.839538	744	30	25.9	Complete Genome	Bacteria	ok
2100	Myco_hyor_MCLD	Bacteria	Kin_Terrabacteria group	Tenericutes	Mollicutes	Mycoplasmatales	Mycoplasmataceae	Mycoplasma	Bacteria	Terrabacteria group	Tenericutes	0.839538	744	30	25.9	Complete Genome	Bacteria	ok
2100	Myco_hyor_SK76	Bacteria	Kin_Terrabacteria group	Tenericutes	Mollicutes	Mycoplasmatales	Mycoplasmataceae	Mycoplasma	Bacteria	Terrabacteria group	Tenericutes	0.839538	744	30	25.9	Complete Genome	Bacteria	ok
45361	Myco_conj_HRC_581T	Bacteria	Kin_Terrabacteria group	Tenericutes	Mollicutes	Mycoplasmatales	Mycoplasmataceae	Mycoplasma	Bacteria	Terrabacteria group	Tenericutes	0.846214	698	29	28.6	Chromosome	Bacteria	ok
262768	Onio_yell_phytoplasma_OY_M_onion_yellows	Bacteria	Kin_Terrabacteria group	Tenericutes	Mollicutes	Acholeplasmatales	Acholeplasmataceae	Candidatus Phytoplasma	Bacteria	Terrabacteria group	Tenericutes	0.853092	791	32	27.8	Complete Genome	Bacteria	ok
2130	Urea_urea_serovar_10_ATCC_33699	Bacteria	Kin_Terrabacteria group	Tenericutes	Mollicutes	Mycoplasmatales	Mycoplasmataceae	Ureaplasma	Bacteria	Terrabacteria group	Tenericutes	0.853955	697	30	25.7	Complete Genome	Bacteria	ok
59748	Cand_Phyt_australiense	Bacteria	Kin_Terrabacteria group	Tenericutes	Mollicutes	Acholeplasmatales	Acholeplasmataceae	Candidatus Phytoplasma	Bacteria	Terrabacteria group	Tenericutes	0.879959	882	35	27.4	Complete Genome	Bacteria	ok
29518	Borr_afze_HLJ01	Bacteria	Kin_of_Spirochaetes	Spirochaetes	Spirochaetia	Spirochaetales	Borreliaceae	Borreliella	Bacteria	Spirochaetes	Spirochaetia	0.918834	865	32	28.3	Complete Genome	Bacteria	ok
29518	Borr_afze_K78	Bacteria	Kin_of_Spirochaetes	Spirochaetes	Spirochaetia	Spirochaetales	Borreliaceae	Borreliella	Bacteria	Spirochaetes	Spirochaetia	0.918834	865	32	28.3	Complete Genome	Bacteria	ok
29518	Borr_afze_Tom3107	Bacteria	Kin_of_Spirochaetes	Spirochaetes	Spirochaetia	Spirochaetales	Borreliaceae	Borreliella	Bacteria	Spirochaetes	Spirochaetia	0.918834	865	32	28.3	Complete Genome	Bacteria	ok
29518	Borr_afze_PKo	Bacteria	Kin_of_Spirochaetes	Spirochaetes	Spirochaetia	Spirochaetales	Borreliaceae	Borreliella	Bacteria	Spirochaetes	Spirochaetia	0.918834	865	33	28.3	Complete Genome	Bacteria	ok
29520	Borr_croc_Achema	Bacteria	Kin_of_Spirochaetes	Spirochaetes	Spirochaetia	Spirochaetales	Borreliaceae	Borrelia	Bacteria	Spirochaetes	Spirochaetia	0.920157	865	32	27.8	Scaffold	Bacteria	ok
1231626	Card_endo_cEper1_of_Encarsia_pergandiella	Bacteria	Kin_FCB group	Bacteroidetes	Cytophagia	Cytophagales	Amoebophilaceae	Candidatus Cardinium	Bacteria	FCB group	Bacteroidetes/Chlorobi group	0.94493	839	37	36.288	Complete Genome	Bacteria	ok
2099	Myco_hyop_168_L	Bacteria	Kin_Terrabacteria group	Tenericutes	Mollicutes	Mycoplasmatales	Mycoplasmataceae	Mycoplasma	Bacteria	Terrabacteria group	Tenericutes	0.956514	768	31	28.4	Complete Genome	Bacteria	ok
2099	Myco_hyop_168	Bacteria	Kin_Terrabacteria group	Tenericutes	Mollicutes	Mycoplasmatales	Mycoplasmataceae	Mycoplasma	Bacteria	Terrabacteria group	Tenericutes	0.956514	768	31	28.4	Complete Genome	Bacteria	ok
2099	Myco_hyop_232	Bacteria	Kin_Terrabacteria group	Tenericutes	Mollicutes	Mycoplasmatales	Mycoplasmataceae	Mycoplasma	Bacteria	Terrabacteria group	Tenericutes	0.956514	768	31	28.4	Complete Genome	Bacteria	ok
2099	Myco_hyop_7422	Bacteria	Kin_Terrabacteria group	Tenericutes	Mollicutes	Mycoplasmatales	Mycoplasmataceae	Mycoplasma	Bacteria	Terrabacteria group	Tenericutes	0.956514	768	31	28.4	Complete Genome	Bacteria	ok
2099	Myco_hyop_7448	Bacteria	Kin_Terrabacteria group	Tenericutes	Mollicutes	Mycoplasmatales	Mycoplasmataceae	Mycoplasma	Bacteria	Terrabacteria group	Tenericutes	0.956514	768	31	28.4	Complete Genome	Bacteria	ok
2099	Myco_hyop_J	Bacteria	Kin_Terrabacteria group	Tenericutes	Mollicutes	Mycoplasmatales	Mycoplasmataceae	Mycoplasma	Bacteria	Terrabacteria group	Tenericutes	0.956514	768	31	28.4	Complete Genome	Bacteria	ok
100901	Wolb_endo_of_Onchocerca_ochengi_wOo	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Anaplasmataceae	Wolbachia	Bacteria	Proteobacteria	Alphaproteobacteria	0.95799	733	34	32.1	Complete Genome	Bacteria	ok
1410384	Wolb_endo_of_Onchocerca_volvulus_Cameroon	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Anaplasmataceae	Wolbachia	Bacteria	Proteobacteria	Alphaproteobacteria	0.960618	734	34	32.1	Complete Genome	Bacteria	ok
1898978	Hyme_DG25B	Bacteria	Kin_FCB group	Bacteroidetes	Cytophagia	Cytophagales	Hymenobacteraceae	Hymenobacter	Bacteria	FCB group	Bacteroidetes/Chlorobi group	0.964594	1039	44	55	Scaffold	Bacteria	ok
1898978	Hyme_APR13	Bacteria	Kin_FCB group	Bacteroidetes	Cytophagia	Cytophagales	Hymenobacteraceae	Hymenobacter	Bacteria	FCB group	Bacteroidetes/Chlorobi group	0.964594	1039	47	55	Scaffold	Bacteria	ok
42094	Urea_dive_ATCC_49782	Bacteria	Kin_Terrabacteria group	Tenericutes	Mollicutes	Mycoplasmatales	Mycoplasmataceae	Ureaplasma	Bacteria	Terrabacteria group	Tenericutes	0.973501	769	22	28.2	Chromosome	Bacteria	ok
2096	Myco_gall_F	Bacteria	Kin_Terrabacteria group	Tenericutes	Mollicutes	Mycoplasmatales	Mycoplasmataceae	Mycoplasma	Bacteria	Terrabacteria group	Tenericutes	0.981408	786	32	31.5	Complete Genome	Bacteria	ok
2096	Myco_gall_Rhigh	Bacteria	Kin_Terrabacteria group	Tenericutes	Mollicutes	Mycoplasmatales	Mycoplasmataceae	Mycoplasma	Bacteria	Terrabacteria group	Tenericutes	0.981408	786	32	31.5	Complete Genome	Bacteria	ok
2096	Myco_gall_Rlow	Bacteria	Kin_Terrabacteria group	Tenericutes	Mollicutes	Mycoplasmatales	Mycoplasmataceae	Mycoplasma	Bacteria	Terrabacteria group	Tenericutes	0.981408	786	32	31.5	Complete Genome	Bacteria	ok
2096	Myco_gall_CA06_2006_052_5_2P	Bacteria	Kin_Terrabacteria group	Tenericutes	Mollicutes	Mycoplasmatales	Mycoplasmataceae	Mycoplasma	Bacteria	Terrabacteria group	Tenericutes	0.981408	786	33	31.5	Complete Genome	Bacteria	ok
2096	Myco_gall_NC06_2006_080_5_2P	Bacteria	Kin_Terrabacteria group	Tenericutes	Mollicutes	Mycoplasmatales	Mycoplasmataceae	Mycoplasma	Bacteria	Terrabacteria group	Tenericutes	0.981408	786	33	31.5	Complete Genome	Bacteria	ok
2096	Myco_gall_NC08_2008_031_4_3P	Bacteria	Kin_Terrabacteria group	Tenericutes	Mollicutes	Mycoplasmatales	Mycoplasmataceae	Mycoplasma	Bacteria	Terrabacteria group	Tenericutes	0.981408	786	33	31.5	Complete Genome	Bacteria	ok
2096	Myco_gall_NC95_13295_2_2P	Bacteria	Kin_Terrabacteria group	Tenericutes	Mollicutes	Mycoplasmatales	Mycoplasmataceae	Mycoplasma	Bacteria	Terrabacteria group	Tenericutes	0.981408	786	33	31.5	Complete Genome	Bacteria	ok
2096	Myco_gall_NC96_1596_4_2P	Bacteria	Kin_Terrabacteria group	Tenericutes	Mollicutes	Mycoplasmatales	Mycoplasmataceae	Mycoplasma	Bacteria	Terrabacteria group	Tenericutes	0.981408	786	33	31.5	Complete Genome	Bacteria	ok
2096	Myco_gall_NY01_2001_047_5_1P	Bacteria	Kin_Terrabacteria group	Tenericutes	Mollicutes	Mycoplasmatales	Mycoplasmataceae	Mycoplasma	Bacteria	Terrabacteria group	Tenericutes	0.981408	786	33	31.5	Complete Genome	Bacteria	ok
2096	Myco_gall_S6	Bacteria	Kin_Terrabacteria group	Tenericutes	Mollicutes	Mycoplasmatales	Mycoplasmataceae	Mycoplasma	Bacteria	Terrabacteria group	Tenericutes	0.981408	786	33	31.5	Complete Genome	Bacteria	ok
2096	Myco_gall_VA94_7994_1_7P	Bacteria	Kin_Terrabacteria group	Tenericutes	Mollicutes	Mycoplasmatales	Mycoplasmataceae	Mycoplasma	Bacteria	Terrabacteria group	Tenericutes	0.981408	786	33	31.5	Complete Genome	Bacteria	ok
2096	Myco_gall_WI01_2001_043_13_2P	Bacteria	Kin_Terrabacteria group	Tenericutes	Mollicutes	Mycoplasmatales	Mycoplasmataceae	Mycoplasma	Bacteria	Terrabacteria group	Tenericutes	0.981408	786	33	31.5	Complete Genome	Bacteria	ok
1245910	Borr_chil_VA1	Bacteria	Kin_of_Spirochaetes	Spirochaetes	Spirochaetia	Spirochaetales	Borreliaceae	Borreliella	Bacteria	Spirochaetes	Spirochaetia	0.982238	940	31	28.37	Complete Genome	Bacteria	ok
2110	Myco_agal_5632	Bacteria	Kin_Terrabacteria group	Tenericutes	Mollicutes	Mycoplasmatales	Mycoplasmataceae	Mycoplasma	Bacteria	Terrabacteria group	Tenericutes	1.0067	862	34	29.6	Complete Genome	Bacteria	ok
2110	Myco_agal_PG2	Bacteria	Kin_Terrabacteria group	Tenericutes	Mollicutes	Mycoplasmatales	Mycoplasmataceae	Mycoplasma	Bacteria	Terrabacteria group	Tenericutes	1.0067	862	34	29.6	Complete Genome	Bacteria	ok
1332188	Cand_Sacc_aalborgensis	Bacteria	Kin_unclassified Bacteria	Candidatus Saccharibacteria	Cla_of_Candidatus Saccharimonas	Ord_of_Candidatus Saccharimonas	Fam_of_Candidatus Saccharimonas	Candidatus Saccharimonas	Bacteria	Bacteria incertae sedis	Bacteria candidate phyla	1.01378	1092	48	48.5	Complete Genome	Bacteria	ok
42838	Ammo_dege_KC4	Bacteria	Kin_Terrabacteria group	Firmicutes	Clostridia	Thermoanaerobacterales	Thermoanaerobacteraceae	Ammonifex	Bacteria	Terrabacteria group	Firmicutes	1.02889	1252	51	58	Scaffold	Bacteria	ok
1457141	Chla_aviu_10DC88	Bacteria	Kin_PVC group	Chlamydiae	Chlamydiia	Chlamydiales	Chlamydiaceae	Chlamydia	Bacteria	PVC group	Chlamydiae	1.0511	969	39	36.8	Scaffold	Bacteria	ok
813	Chla_trac_E_12_94	Bacteria	Kin_PVC group	Chlamydiae	Chlamydiia	Chlamydiales	Chlamydiaceae	Chlamydia	Bacteria	PVC group	Chlamydiae	1.05457	964	36	41.5	Complete Genome	Bacteria	ok
813	Chla_trac_434_Bu	Bacteria	Kin_PVC group	Chlamydiae	Chlamydiia	Chlamydiales	Chlamydiaceae	Chlamydia	Bacteria	PVC group	Chlamydiae	1.05457	964	37	41.5	Complete Genome	Bacteria	ok
813	Chla_trac_6276	Bacteria	Kin_PVC group	Chlamydiae	Chlamydiia	Chlamydiales	Chlamydiaceae	Chlamydia	Bacteria	PVC group	Chlamydiae	1.05457	964	37	41.5	Complete Genome	Bacteria	ok
813	Chla_trac_6276s	Bacteria	Kin_PVC group	Chlamydiae	Chlamydiia	Chlamydiales	Chlamydiaceae	Chlamydia	Bacteria	PVC group	Chlamydiae	1.05457	964	37	41.5	Complete Genome	Bacteria	ok
813	Chla_trac_70	Bacteria	Kin_PVC group	Chlamydiae	Chlamydiia	Chlamydiales	Chlamydiaceae	Chlamydia	Bacteria	PVC group	Chlamydiae	1.05457	964	37	41.5	Complete Genome	Bacteria	ok
813	Chla_trac_70s	Bacteria	Kin_PVC group	Chlamydiae	Chlamydiia	Chlamydiales	Chlamydiaceae	Chlamydia	Bacteria	PVC group	Chlamydiae	1.05457	964	37	41.5	Complete Genome	Bacteria	ok
813	Chla_trac_A_363	Bacteria	Kin_PVC group	Chlamydiae	Chlamydiia	Chlamydiales	Chlamydiaceae	Chlamydia	Bacteria	PVC group	Chlamydiae	1.05457	964	37	41.5	Complete Genome	Bacteria	ok
813	Chla_trac_A_5291	Bacteria	Kin_PVC group	Chlamydiae	Chlamydiia	Chlamydiales	Chlamydiaceae	Chlamydia	Bacteria	PVC group	Chlamydiae	1.05457	964	37	41.5	Complete Genome	Bacteria	ok
813	Chla_trac_A_7249	Bacteria	Kin_PVC group	Chlamydiae	Chlamydiia	Chlamydiales	Chlamydiaceae	Chlamydia	Bacteria	PVC group	Chlamydiae	1.05457	964	37	41.5	Complete Genome	Bacteria	ok
813	Chla_trac_A_HAR_13	Bacteria	Kin_PVC group	Chlamydiae	Chlamydiia	Chlamydiales	Chlamydiaceae	Chlamydia	Bacteria	PVC group	Chlamydiae	1.05457	964	37	41.5	Complete Genome	Bacteria	ok
813	Chla_trac_A2497	Bacteria	Kin_PVC group	Chlamydiae	Chlamydiia	Chlamydiales	Chlamydiaceae	Chlamydia	Bacteria	PVC group	Chlamydiae	1.05457	964	37	41.5	Complete Genome	Bacteria	ok
813	Chla_trac_A2497_1	Bacteria	Kin_PVC group	Chlamydiae	Chlamydiia	Chlamydiales	Chlamydiaceae	Chlamydia	Bacteria	PVC group	Chlamydiae	1.05457	964	37	41.5	Complete Genome	Bacteria	ok
813	Chla_trac_B_Jali20_OT	Bacteria	Kin_PVC group	Chlamydiae	Chlamydiia	Chlamydiales	Chlamydiaceae	Chlamydia	Bacteria	PVC group	Chlamydiae	1.05457	964	37	41.5	Complete Genome	Bacteria	ok
813	Chla_trac_B_TZ1A828_OT	Bacteria	Kin_PVC group	Chlamydiae	Chlamydiia	Chlamydiales	Chlamydiaceae	Chlamydia	Bacteria	PVC group	Chlamydiae	1.05457	964	37	41.5	Complete Genome	Bacteria	ok
813	Chla_trac_C_TW_3	Bacteria	Kin_PVC group	Chlamydiae	Chlamydiia	Chlamydiales	Chlamydiaceae	Chlamydia	Bacteria	PVC group	Chlamydiae	1.05457	964	37	41.5	Complete Genome	Bacteria	ok
813	Chla_trac_D_EC	Bacteria	Kin_PVC group	Chlamydiae	Chlamydiia	Chlamydiales	Chlamydiaceae	Chlamydia	Bacteria	PVC group	Chlamydiae	1.05457	964	37	41.5	Complete Genome	Bacteria	ok
813	Chla_trac_D_LC	Bacteria	Kin_PVC group	Chlamydiae	Chlamydiia	Chlamydiales	Chlamydiaceae	Chlamydia	Bacteria	PVC group	Chlamydiae	1.05457	964	37	41.5	Complete Genome	Bacteria	ok
813	Chla_trac_D_13_96	Bacteria	Kin_PVC group	Chlamydiae	Chlamydiia	Chlamydiales	Chlamydiaceae	Chlamydia	Bacteria	PVC group	Chlamydiae	1.05457	964	37	41.5	Complete Genome	Bacteria	ok
813	Chla_trac_D_14_96	Bacteria	Kin_PVC group	Chlamydiae	Chlamydiia	Chlamydiales	Chlamydiaceae	Chlamydia	Bacteria	PVC group	Chlamydiae	1.05457	964	37	41.5	Complete Genome	Bacteria	ok
813	Chla_trac_D_SotonD1	Bacteria	Kin_PVC group	Chlamydiae	Chlamydiia	Chlamydiales	Chlamydiaceae	Chlamydia	Bacteria	PVC group	Chlamydiae	1.05457	964	37	41.5	Complete Genome	Bacteria	ok
813	Chla_trac_D_SotonD5	Bacteria	Kin_PVC group	Chlamydiae	Chlamydiia	Chlamydiales	Chlamydiaceae	Chlamydia	Bacteria	PVC group	Chlamydiae	1.05457	964	37	41.5	Complete Genome	Bacteria	ok
813	Chla_trac_D_SotonD6	Bacteria	Kin_PVC group	Chlamydiae	Chlamydiia	Chlamydiales	Chlamydiaceae	Chlamydia	Bacteria	PVC group	Chlamydiae	1.05457	964	37	41.5	Complete Genome	Bacteria	ok
813	Chla_trac_D_UW_3_CX	Bacteria	Kin_PVC group	Chlamydiae	Chlamydiia	Chlamydiales	Chlamydiaceae	Chlamydia	Bacteria	PVC group	Chlamydiae	1.05457	964	37	41.5	Complete Genome	Bacteria	ok
813	Chla_trac_Ds2923	Bacteria	Kin_PVC group	Chlamydiae	Chlamydiia	Chlamydiales	Chlamydiaceae	Chlamydia	Bacteria	PVC group	Chlamydiae	1.05457	964	37	41.5	Complete Genome	Bacteria	ok
813	Chla_trac_E_11023	Bacteria	Kin_PVC group	Chlamydiae	Chlamydiia	Chlamydiales	Chlamydiaceae	Chlamydia	Bacteria	PVC group	Chlamydiae	1.05457	964	37	41.5	Complete Genome	Bacteria	ok
813	Chla_trac_E_150	Bacteria	Kin_PVC group	Chlamydiae	Chlamydiia	Chlamydiales	Chlamydiaceae	Chlamydia	Bacteria	PVC group	Chlamydiae	1.05457	964	37	41.5	Complete Genome	Bacteria	ok
813	Chla_trac_E_Bour	Bacteria	Kin_PVC group	Chlamydiae	Chlamydiia	Chlamydiales	Chlamydiaceae	Chlamydia	Bacteria	PVC group	Chlamydiae	1.05457	964	37	41.5	Complete Genome	Bacteria	ok
813	Chla_trac_E_C599	Bacteria	Kin_PVC group	Chlamydiae	Chlamydiia	Chlamydiales	Chlamydiaceae	Chlamydia	Bacteria	PVC group	Chlamydiae	1.05457	964	37	41.5	Complete Genome	Bacteria	ok
813	Chla_trac_E_SW3	Bacteria	Kin_PVC group	Chlamydiae	Chlamydiia	Chlamydiales	Chlamydiaceae	Chlamydia	Bacteria	PVC group	Chlamydiae	1.05457	964	37	41.5	Complete Genome	Bacteria	ok
813	Chla_trac_E_SotonE4	Bacteria	Kin_PVC group	Chlamydiae	Chlamydiia	Chlamydiales	Chlamydiaceae	Chlamydia	Bacteria	PVC group	Chlamydiae	1.05457	964	37	41.5	Complete Genome	Bacteria	ok
813	Chla_trac_E_SotonE8	Bacteria	Kin_PVC group	Chlamydiae	Chlamydiia	Chlamydiales	Chlamydiaceae	Chlamydia	Bacteria	PVC group	Chlamydiae	1.05457	964	37	41.5	Complete Genome	Bacteria	ok
813	Chla_trac_F_1_93	Bacteria	Kin_PVC group	Chlamydiae	Chlamydiia	Chlamydiales	Chlamydiaceae	Chlamydia	Bacteria	PVC group	Chlamydiae	1.05457	964	37	41.5	Complete Genome	Bacteria	ok
813	Chla_trac_F_11_96	Bacteria	Kin_PVC group	Chlamydiae	Chlamydiia	Chlamydiales	Chlamydiaceae	Chlamydia	Bacteria	PVC group	Chlamydiae	1.05457	964	37	41.5	Complete Genome	Bacteria	ok
813	Chla_trac_F_2_93	Bacteria	Kin_PVC group	Chlamydiae	Chlamydiia	Chlamydiales	Chlamydiaceae	Chlamydia	Bacteria	PVC group	Chlamydiae	1.05457	964	37	41.5	Complete Genome	Bacteria	ok
813	Chla_trac_F_6_94	Bacteria	Kin_PVC group	Chlamydiae	Chlamydiia	Chlamydiales	Chlamydiaceae	Chlamydia	Bacteria	PVC group	Chlamydiae	1.05457	964	37	41.5	Complete Genome	Bacteria	ok
813	Chla_trac_F_SW4	Bacteria	Kin_PVC group	Chlamydiae	Chlamydiia	Chlamydiales	Chlamydiaceae	Chlamydia	Bacteria	PVC group	Chlamydiae	1.05457	964	37	41.5	Complete Genome	Bacteria	ok
813	Chla_trac_F_SW5	Bacteria	Kin_PVC group	Chlamydiae	Chlamydiia	Chlamydiales	Chlamydiaceae	Chlamydia	Bacteria	PVC group	Chlamydiae	1.05457	964	37	41.5	Complete Genome	Bacteria	ok
813	Chla_trac_F_SWFPminus	Bacteria	Kin_PVC group	Chlamydiae	Chlamydiia	Chlamydiales	Chlamydiaceae	Chlamydia	Bacteria	PVC group	Chlamydiae	1.05457	964	37	41.5	Complete Genome	Bacteria	ok
813	Chla_trac_F_SotonF3	Bacteria	Kin_PVC group	Chlamydiae	Chlamydiia	Chlamydiales	Chlamydiaceae	Chlamydia	Bacteria	PVC group	Chlamydiae	1.05457	964	37	41.5	Complete Genome	Bacteria	ok
813	Chla_trac_G_11074	Bacteria	Kin_PVC group	Chlamydiae	Chlamydiia	Chlamydiales	Chlamydiaceae	Chlamydia	Bacteria	PVC group	Chlamydiae	1.05457	964	37	41.5	Complete Genome	Bacteria	ok
813	Chla_trac_G_11222	Bacteria	Kin_PVC group	Chlamydiae	Chlamydiia	Chlamydiales	Chlamydiaceae	Chlamydia	Bacteria	PVC group	Chlamydiae	1.05457	964	37	41.5	Complete Genome	Bacteria	ok
813	Chla_trac_G_9301	Bacteria	Kin_PVC group	Chlamydiae	Chlamydiia	Chlamydiales	Chlamydiaceae	Chlamydia	Bacteria	PVC group	Chlamydiae	1.05457	964	37	41.5	Complete Genome	Bacteria	ok
813	Chla_trac_G_9768	Bacteria	Kin_PVC group	Chlamydiae	Chlamydiia	Chlamydiales	Chlamydiaceae	Chlamydia	Bacteria	PVC group	Chlamydiae	1.05457	964	37	41.5	Complete Genome	Bacteria	ok
813	Chla_trac_G_SotonG1	Bacteria	Kin_PVC group	Chlamydiae	Chlamydiia	Chlamydiales	Chlamydiaceae	Chlamydia	Bacteria	PVC group	Chlamydiae	1.05457	964	37	41.5	Complete Genome	Bacteria	ok
813	Chla_trac_IU824	Bacteria	Kin_PVC group	Chlamydiae	Chlamydiia	Chlamydiales	Chlamydiaceae	Chlamydia	Bacteria	PVC group	Chlamydiae	1.05457	964	37	41.5	Complete Genome	Bacteria	ok
813	Chla_trac_IU888	Bacteria	Kin_PVC group	Chlamydiae	Chlamydiia	Chlamydiales	Chlamydiaceae	Chlamydia	Bacteria	PVC group	Chlamydiae	1.05457	964	37	41.5	Complete Genome	Bacteria	ok
813	Chla_trac_Ia_SotonIa1	Bacteria	Kin_PVC group	Chlamydiae	Chlamydiia	Chlamydiales	Chlamydiaceae	Chlamydia	Bacteria	PVC group	Chlamydiae	1.05457	964	37	41.5	Complete Genome	Bacteria	ok
813	Chla_trac_Ia_SotonIa3	Bacteria	Kin_PVC group	Chlamydiae	Chlamydiia	Chlamydiales	Chlamydiaceae	Chlamydia	Bacteria	PVC group	Chlamydiae	1.05457	964	37	41.5	Complete Genome	Bacteria	ok
813	Chla_trac_Ia20_97	Bacteria	Kin_PVC group	Chlamydiae	Chlamydiia	Chlamydiales	Chlamydiaceae	Chlamydia	Bacteria	PVC group	Chlamydiae	1.05457	964	37	41.5	Complete Genome	Bacteria	ok
813	Chla_trac_J_31_98	Bacteria	Kin_PVC group	Chlamydiae	Chlamydiia	Chlamydiales	Chlamydiaceae	Chlamydia	Bacteria	PVC group	Chlamydiae	1.05457	964	37	41.5	Complete Genome	Bacteria	ok
813	Chla_trac_J_6276tet1	Bacteria	Kin_PVC group	Chlamydiae	Chlamydiia	Chlamydiales	Chlamydiaceae	Chlamydia	Bacteria	PVC group	Chlamydiae	1.05457	964	37	41.5	Complete Genome	Bacteria	ok
813	Chla_trac_K_SotonK1	Bacteria	Kin_PVC group	Chlamydiae	Chlamydiia	Chlamydiales	Chlamydiaceae	Chlamydia	Bacteria	PVC group	Chlamydiae	1.05457	964	37	41.5	Complete Genome	Bacteria	ok
813	Chla_trac_L1_115	Bacteria	Kin_PVC group	Chlamydiae	Chlamydiia	Chlamydiales	Chlamydiaceae	Chlamydia	Bacteria	PVC group	Chlamydiae	1.05457	964	37	41.5	Complete Genome	Bacteria	ok
813	Chla_trac_L1_1322_p2	Bacteria	Kin_PVC group	Chlamydiae	Chlamydiia	Chlamydiales	Chlamydiaceae	Chlamydia	Bacteria	PVC group	Chlamydiae	1.05457	964	37	41.5	Complete Genome	Bacteria	ok
813	Chla_trac_L1_224	Bacteria	Kin_PVC group	Chlamydiae	Chlamydiia	Chlamydiales	Chlamydiaceae	Chlamydia	Bacteria	PVC group	Chlamydiae	1.05457	964	37	41.5	Complete Genome	Bacteria	ok
813	Chla_trac_L1_440_LN	Bacteria	Kin_PVC group	Chlamydiae	Chlamydiia	Chlamydiales	Chlamydiaceae	Chlamydia	Bacteria	PVC group	Chlamydiae	1.05457	964	37	41.5	Complete Genome	Bacteria	ok
813	Chla_trac_L2_25667R	Bacteria	Kin_PVC group	Chlamydiae	Chlamydiia	Chlamydiales	Chlamydiaceae	Chlamydia	Bacteria	PVC group	Chlamydiae	1.05457	964	37	41.5	Complete Genome	Bacteria	ok
813	Chla_trac_L2_434_Buf	Bacteria	Kin_PVC group	Chlamydiae	Chlamydiia	Chlamydiales	Chlamydiaceae	Chlamydia	Bacteria	PVC group	Chlamydiae	1.05457	964	37	41.5	Complete Genome	Bacteria	ok
813	Chla_trac_L2_434_Bui	Bacteria	Kin_PVC group	Chlamydiae	Chlamydiia	Chlamydiales	Chlamydiaceae	Chlamydia	Bacteria	PVC group	Chlamydiae	1.05457	964	37	41.5	Complete Genome	Bacteria	ok
813	Chla_trac_L2b_795	Bacteria	Kin_PVC group	Chlamydiae	Chlamydiia	Chlamydiales	Chlamydiaceae	Chlamydia	Bacteria	PVC group	Chlamydiae	1.05457	964	37	41.5	Complete Genome	Bacteria	ok
813	Chla_trac_L2b_8200_07	Bacteria	Kin_PVC group	Chlamydiae	Chlamydiia	Chlamydiales	Chlamydiaceae	Chlamydia	Bacteria	PVC group	Chlamydiae	1.05457	964	37	41.5	Complete Genome	Bacteria	ok
813	Chla_trac_L2b_Ams1	Bacteria	Kin_PVC group	Chlamydiae	Chlamydiia	Chlamydiales	Chlamydiaceae	Chlamydia	Bacteria	PVC group	Chlamydiae	1.05457	964	37	41.5	Complete Genome	Bacteria	ok
